,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name,lat,lon
230,271187353,MASTIFFS TO MUTTS,% PEGGY BENOIT,3974 EDENVILLE RD,CHAMBERSBURG,PA,17202-9560,0,3,3,1400,201406,1,15,0,1,1,201810.0,3,4,1,0,10,66757.0,149619.0,149619.0,D20,,39.958638,-77.801274
231,901002278,SAD TAILS OF PA,% STOP,360 WOLFE RUN RD,FREEDOM,PA,15042-9633,0,3,3,1000,201401,1,15,0,1,1,201812.0,3,3,1,0,12,27829.0,55212.0,36178.0,D20,,40.695338,-80.207505
232,251891498,ELK COUNTY HUMANE SOCIETY,% VERONICA CONRAD,1029 E ESCHBACH RD,SAINT MARYS,PA,15857-3147,0,3,3,1000,200110,1,15,0,1,1,201712.0,4,4,1,0,12,392755.0,194066.0,148974.0,D20,,41.420588,-78.523375
233,270811728,GPA THREE RIVERS GREYHOUNDS INC,% SUSY DURSO,PO BOX 101033,PITTSBURGH,PA,15237-8033,0,3,3,1000,201009,1,15,149000000,1,1,201812.0,3,3,1,0,12,27167.0,98754.0,93739.0,D20,THREE RIVERS INC,40.549607,-80.043513
234,263984535,UNLIMITED RAINBOWS ANIMAL HAVEN,% WILLIAM R MENDE,4575 SHIPPEN DAM RD,ELIZABETHVLE,PA,17023-8137,0,3,3,4000,201005,1,15,0,1,1,201812.0,1,2,2,0,12,1146.0,23006.0,23006.0,D20,,40.611948,-76.840294
235,452753841,THE THOROUGHBRED CONNECTION INC,% VICKI L VILCHEK,562 PALMER ADAH RD,ADAH,PA,15410-1144,0,3,3,1000,201403,1,15,0,1,1,201712.0,2,1,2,0,12,23022.0,4179.0,4179.0,D20,,39.936918,-79.912514
236,272849659,OMEGA HORSE RESCUE AND REHABILITATION CENTER INC,,8272 WOODBINE RD,AIRVILLE,PA,17302-8934,0,3,3,4000,201104,1,15,0,1,1,201802.0,4,5,1,0,2,472992.0,566509.0,566509.0,D20,,39.774903,-76.389422
237,812465540,FUREVER YOURS RESCUE INC,,112 SOUTH MAIN STREET,NORTH WALES,PA,19454-2841,0,3,3,1240,201606,1,15,0,1,1,201812.0,3,3,1,0,12,35555.0,86591.0,86591.0,D20,,40.210672,-75.277828
238,262698385,TURNING FOR HOME INC,% BARBARA LUNA,PO BOX 300,BENSALEM,PA,19020-0300,0,3,3,1000,200903,1,15,0,1,1,201712.0,3,5,1,0,12,62903.0,568883.0,552160.0,D20,,40.10455,-74.95128
239,271814860,SUN PETS,,PO BOX 64,LEWISBURG,PA,17837-0064,0,3,3,4000,201008,1,15,0,1,1,201812.0,3,3,1,0,12,40868.0,55182.0,55182.0,D20,,40.969642,-76.948072
240,272756157,SANCTUARY AT HAAFSVILLE,,PO BOX 921,FOGELSVILLE,PA,18051-0921,0,3,3,1000,201009,1,15,0,1,1,201712.0,4,4,1,0,12,428398.0,462281.0,449108.0,D20,,40.599843,-75.663187
241,251649361,LEBANON COUNTY KENNEL CLUB,% TREASURER,1594 CUMBERLAND ST,LEBANON,PA,17042-4532,0,3,3,1200,200206,1,15,0,1,1,201812.0,3,3,1,0,12,71010.0,77604.0,77604.0,D60,,40.339461,-76.422499
242,841641355,BLUE CHIP FARMS INC,% MARGARET BART,974 LOCKVILLE RD,DALLAS,PA,18612-9465,0,3,3,4000,201503,1,15,0,1,1,201712.0,4,4,1,0,12,198632.0,412063.0,397707.0,D20,,41.406512,-75.896614
243,205968213,HOMEWARD BOUND ANIMAL RESCUE,% SUZANNE HOLLENBACH,1420 WELLGATE LN,MECHANICSBURG,PA,17055-6758,0,3,3,4000,200709,1,15,0,1,1,201712.0,2,4,1,0,12,12889.0,223434.0,223434.0,D20,,40.170797,-76.924476
244,822581805,STRAY KITTY FUND,,785 N EDGEWOOD AVE,SOMERSET,PA,15501-1038,0,3,3,1400,201804,1,15,0,5,1,201812.0,1,1,2,0,12,467.0,3208.0,3208.0,D20,,40.015367,-79.080565
245,811750261,ALMOST HOME DOG ADOPTION CENTER,,300 OBIE RD,LEBANON,PA,17042-8873,0,3,3,1000,201605,1,15,0,1,1,201812.0,4,4,1,0,12,317923.0,170000.0,170000.0,D20,,40.27832,-76.338804
246,831623656,MACS FUND,,447 E MOUNT AIRY AVE,PHILADELPHIA,PA,19119-1143,0,3,3,1240,201809,1,15,0,1,1,201812.0,1,1,2,0,12,2700.0,2700.0,2700.0,D20,,40.065788,-75.185317
247,464462533,DOG PARK MOUNT JOY INC,,235 BLOSSOM TRL,MOUNT JOY,PA,17552-2949,0,3,3,1240,201407,1,15,0,1,1,201812.0,1,2,2,0,12,5117.0,23519.0,21513.0,D60,,40.108065,-76.513198
248,455131283,SPERANZA ANIMAL RESCUE INC,% JANINE L GUIDO,1216 BRANDT RD,MECHANICSBURG,PA,17055-9772,0,3,3,4000,201401,1,15,0,1,1,201712.0,4,5,1,0,12,431278.0,633848.0,566105.0,D20,,40.161372,-77.071705
249,824003833,THE@FARMETTE,,5878 STUMP RD,PIPERSVILLE,PA,18947-1092,0,3,3,4000,201802,1,15,0,1,1,201812.0,1,1,2,0,12,1978.0,5124.0,5124.0,D20,,40.404006,-75.124242
250,814068063,DOGS IN BRAZIL INC,% CURTIS JOSEPH WEBER,3944 ECHO LN,GLENVILLE,PA,17329-9283,0,3,3,1000,201610,1,15,0,5,1,201812.0,1,4,1,0,12,3701.0,124030.0,124030.0,D20,,39.778008,-76.863128
251,202925055,AMOS ADVENTURE LIMITED,% ANNMARIA ONEILL,588 MILES RD,GILBERTSVILLE,PA,19525-9627,0,3,3,1000,200806,1,15,0,1,1,201712.0,2,3,1,0,12,21349.0,50647.0,50647.0,D20,,40.31025,-75.570359
252,260163239,PHOENIX ANIMAL RESCUE,% BRUNO LOMBARDO,931 POTTSTOWN PIKE,CHESTER SPRGS,PA,19425-3510,0,3,3,1000,200903,1,15,0,1,1,201812.0,1,3,1,0,12,6269.0,53330.0,53330.0,D30,,40.11089,-75.694587
253,233086025,KITTY COTTAGE ADOPTION CENTER INC,% M ELLEN DIXON,317 W JOHNSON HWY,EAST NORRITON,PA,19401-1992,0,3,3,1000,200107,1,15,0,1,1,201712.0,5,4,1,0,12,504923.0,178019.0,173066.0,D20,,40.132928,-75.330009
254,263862631,PHILADELPHIA ANIMAL WELFARE SOCIETY,% PAWS,100 N 2ND ST,PHILADELPHIA,PA,19106-1902,0,3,3,4000,200903,1,15,0,1,1,201812.0,6,6,1,0,12,2125979.0,3808624.0,3676379.0,D20,PAWS,39.951934,-75.143303
255,823280592,BRIDGE TO HOME ANIMAL RESCUE,% MARY BETH MADALINSKY,PO BOX 985,MCMURRAY,PA,15317-0985,0,3,3,4000,201812,1,15,0,1,1,201812.0,3,4,1,0,12,52193.0,162267.0,154354.0,D20,,40.277848,-80.083943
256,455576740,PITTSBURGH AVIATION ANIMAL RESCUE TEAM,,15 ALLEGHENY COUNTY AIRPORT,WEST MIFFLIN,PA,15122-2674,0,3,3,1000,201311,1,15,0,1,1,201812.0,6,6,1,0,12,1323129.0,1053827.0,717647.0,D20,,40.350467,-79.926934
257,256634951,THE DR LARRY NARDECCHIA SPAY NEUTER TRUST FUND,,131 DAMIAN DR,JOHNSTOWN,PA,15905-1309,0,3,3,4000,199911,1,15,0,2,1,201812.0,3,3,1,0,12,29990.0,88003.0,78961.0,D20,,40.315171,-78.980584
258,262970828,TEACHERS PET RESCUE,% KRISTINE ARBOGAST,19 BLACKBERRY LN,COUDERSPORT,PA,16915-8603,0,3,3,1240,200906,1,15,0,5,1,201812.0,3,3,1,0,12,58215.0,67131.0,67131.0,D20,,41.743311,-77.967927
259,251870229,CLUB PET ADOPTION INC,% DIANNA ESTMAN,20 SCHALLER RD,TRANSFER,PA,16154-2626,0,3,3,4000,200011,1,15,0,1,1,201812.0,4,3,1,0,12,149957.0,89085.0,85714.0,D20,,41.309998,-80.356575
260,261833473,NO KILL LEHIGH VALLEY INC,% DIANE DAVISON,PO BOX 4272,BETHLEHEM,PA,18018-0272,0,3,3,1000,200804,1,15,0,1,1,201812.0,1,3,1,0,12,3225.0,94380.0,94380.0,D20,,40.625297,-75.379174
261,203155644,FORGOTTEN FRIEND INC,% JESSE ROTHACKER,3744 ELIZABETHTOWN RD,MANHEIM,PA,17545-8359,0,3,3,1000,200802,1,15,0,1,1,201712.0,1,3,1,0,12,5492.0,74441.0,74441.0,D30,,40.185431,-76.511499
262,452468853,ANIMAL SNIPETS INC,% RACHEL TAJC,341 ADELAIDE RD,CONNELLSVILLE,PA,15425-6157,0,3,3,1000,201404,1,15,0,1,1,201812.0,1,2,2,0,12,921.0,16853.0,13947.0,D20,,40.038569,-79.624899
263,463479211,MOSTLY MUTTZ RESCUE,,228 HENRY ST,POTTSTOWN,PA,19464-4848,0,3,3,1000,201406,1,15,0,1,1,201712.0,2,4,1,0,12,20976.0,290592.0,288852.0,D99,,40.247692,-75.625548
264,464268607,POOCH KABOOSE INC,,6551 KINDRED ST,PHILADELPHIA,PA,19149-2813,0,3,3,1400,201611,1,15,0,1,1,201612.0,3,3,2,0,12,32841.0,32841.0,32841.0,D20,,40.039788,-75.072977
265,232914530,GOING HOME GREYHOUNDS INC,,PO BOX 513,WEXFORD,PA,15090-0513,0,3,3,1000,200111,1,16,0,1,1,201812.0,4,3,1,0,12,142371.0,56031.0,52623.0,D20,,40.62646,-80.05589
266,201512416,ANNA FOUNDATION INC,% RUTH DELIO,1555 E 10TH ST,ERIE,PA,16511-1712,0,3,3,1000,200507,1,16,0,0,1,201712.0,4,6,1,0,12,136276.0,1423012.0,1423012.0,D20,ASSOC FOR NEEDY & NEGLECTED ANIMALS,42.137648,-80.049802
267,251799497,PET SEARCH,,PO BOX 1653,WASHINGTON,PA,15301-7653,0,3,3,4000,199701,1,16,995913000,1,1,201712.0,4,4,1,0,12,178245.0,213862.0,206967.0,D20,,40.173682,-80.23756
268,300058016,DOGS DEN,% DENISE DURKAY,127 SANJO DR,GRANTVILLE,PA,17028-8682,0,3,3,1000,200208,1,16,0,1,1,201812.0,3,3,2,0,12,59082.0,33288.0,28107.0,D20,,40.361211,-76.672914
269,832679316,MID-SUSQUEHANNA VALLEY KENNEL CLUB INC,,PO BOX 446,SUNBURY,PA,17801-0446,0,3,3,1240,201906,1,16,0,1,1,201812.0,3,2,2,0,12,59113.0,19822.0,19822.0,D99,,40.869766,-76.735577
270,134354828,ANIMAL WELFARE COUNCIL OF THE ALLEGHENIES,,PO BOX 97,WOODLAND,PA,16881-0097,0,3,3,1200,201108,1,16,0,1,1,201812.0,4,5,1,0,12,165155.0,741884.0,730376.0,D20,,41.026792,-78.320258
271,205403519,TREETOPS ANIMAL RESCUE,,305 W STATE ST,KENNETT SQUARE,PA,19348-3052,0,3,3,4000,200611,1,16,0,1,1,201812.0,3,4,1,0,12,35056.0,125008.0,105463.0,D20,,39.846111,-75.714743
272,464923885,CITY OF ELDERLY LOVE,% SAMANTHA JONES,2180 OLD FORTY FOOT RD,HARLEYSVILLE,PA,19438-3019,0,3,3,1000,201409,1,16,0,1,1,201812.0,2,4,1,0,12,20176.0,129025.0,129025.0,D20,,40.234527,-75.37392
273,260544821,AUSTRALIAN CATTLE DOG RESCUEASSOCIATION,% CHRISTY HAMMERMAN,139 MCCLURE RD,CHESWICK,PA,15024-1921,0,3,3,1000,200708,1,16,0,1,1,201812.0,3,4,1,0,12,30075.0,193625.0,186192.0,D20,,40.613566,-79.861623
274,462452075,BEAVER VALLEY POINTER SETTER CLUB,% HNB CPAS,287 PITTSBURGH ROAD,BUTLER,PA,16002-3993,0,3,3,1200,201602,1,16,0,1,1,201712.0,5,3,2,0,12,638569.0,33105.0,33105.0,D61,,40.81203,-79.927517
275,472675775,ANGELS JOURNEY HOME ANIMAL RESCUE,,4531 RT 51 N,BELLEVUE,PA,15012-0000,0,3,3,4000,201504,1,16,0,1,1,201812.0,1,3,1,0,12,800.0,58005.0,58005.0,D20,,40.131599,-79.853909
276,474742739,CENTERVILLE PET RESCUE,% CHRISI AMOUR,237 CENTERVILLE ROAD STE 7,LANCASTER,PA,17603-4008,0,3,3,4000,201711,1,16,0,1,1,201812.0,2,3,1,0,12,15934.0,81677.0,74339.0,D20,,40.048587,-76.393329
277,815275031,CHERISHED CATS RESCUE ALLIANCE INC,% SARAH KLINE,230 MARKET ST STE 1,LEWISBURG,PA,17837-1597,0,3,3,1400,201702,1,16,0,1,1,201812.0,3,3,1,0,12,34096.0,76821.0,76821.0,D20,CHERISHED CATS RESCUE ALLIANCE,40.964913,-76.883967
278,813651499,YOUR PIT BULL AND YOU INC,,10A RIVERHILL,NEW HOPE,PA,18938-1261,0,3,3,1000,201608,1,16,0,1,1,201712.0,1,1,2,0,12,355.0,2048.0,2048.0,D20,,40.360524,-74.960055
279,020703476,ABOVE AND BEYOND ENGLISH SETTER RESCUE,% STACY THOMPSON,60 MOLLEYSTOWN RD,PINE GROVE,PA,17963-8673,0,3,3,1000,200411,1,16,0,1,1,201812.0,2,4,1,0,12,23957.0,311725.0,307922.0,D20,,40.589681,-76.41583
280,815448928,CENTRAL PA HORSE RESCUE,% CONNIE GREENAWALT,100 SPANGLERS RD,LEWISBERRY,PA,17339-8813,0,3,3,4000,201703,1,16,0,1,1,201712.0,3,3,1,0,12,26129.0,71477.0,-89083.0,D20,,40.079401,-76.868786
281,050525739,CANINE RESCUE OF CENTRAL PA INC,% KRISTEN ACRI,PO BOX 129,DILLSBURG,PA,17019-0129,0,3,3,4000,200206,1,16,0,1,1,201712.0,4,4,1,0,12,198344.0,125530.0,84741.0,D20,,40.091217,-76.977835
282,061624968,NATIONAL BRITTANY RESCUE AND ADOPTION NETWORK INC,% LEIGH ANN SOBZACK,94 DEER PATH RD,CLEARFIELD,PA,16830-0000,0,3,3,4000,200111,1,16,0,1,1,201712.0,5,4,1,0,12,535818.0,418524.0,418524.0,D20,,41.021661,-78.416456
283,320261515,UNITED STATES ZOOLOGICAL ASSOCIATION,% JOE SCHREIBVOGEL,6 STEPHEN ST,DILLSBURG,PA,17019-9344,0,3,3,1000,201405,1,16,0,1,1,201812.0,1,1,2,0,12,900.0,3395.0,3395.0,D50,,40.096129,-77.004295
284,473282956,LUCKY YOU ANIMAL RESCUE INC,,304 FORGEDALE RD,BARTO,PA,19504-9134,0,3,3,1000,201505,1,16,0,1,1,201812.0,2,4,1,0,12,24217.0,109522.0,109522.0,D20,,40.423282,-75.635801
285,471479854,LEO S HELPING PAWS INC,,1284 WHEATLAND AVE,LANCASTER,PA,17603-4750,0,3,3,1000,201508,1,16,0,1,1,201812.0,3,4,1,0,12,49199.0,117223.0,104820.0,D12,,40.041569,-76.33816
286,233068855,MAPAW SIBERIAN HUSKY RESCUE AND REFERRAL SERVICE INC,% TONI WELLINGTON,899 DOUGLASS DR,BOYERTOWN,PA,19512-7623,0,3,3,1200,200303,1,16,0,1,1,201712.0,5,3,2,0,12,557189.0,38168.0,38168.0,D20,,40.324635,-75.624492
287,412279676,SOLLY STABLE RIDERS ASSOCIATION,% AILEEN LOGAN,611 BENSON ST,PHILADELPHIA,PA,19111-1930,0,3,3,1000,200807,1,16,0,1,1,201806.0,1,3,1,0,6,4045.0,52071.0,52071.0,D99,,40.079942,-75.076658
288,232865324,RED CREEK WILDLIFE CENTER INC,% PEGGY SUE HENTZ,300 MOONHILL DR,SCHUYKL HAVN,PA,17972-9622,0,3,3,4000,200601,1,16,0,1,1,201712.0,4,4,1,0,12,131733.0,164088.0,162439.0,D30,,40.598849,-76.200761
289,232884554,FAR POINT ANIMAL RESCUE,,1105 RED HILL RD,PORT TREVORTN,PA,17864-9691,0,3,3,4000,200410,1,16,0,1,1,201806.0,3,3,2,0,6,74236.0,44337.0,44337.0,D20,,40.735905,-76.888396
290,823867529,COLUMBIA ANIMAL SHELTER,% MICHAEL L MCKONLY,265 S 10TH ST,COLUMBIA,PA,17512-1627,0,3,3,1000,201903,1,16,0,1,1,201812.0,6,3,2,0,12,1279830.0,26982.0,21483.0,D20,,40.036328,-76.490328
291,232707881,OPERATION SCARLET INC,% RAY A WOLOWNIK,PO BOX 8463,LANCASTER,PA,17604-8463,0,3,3,4000,199901,1,16,0,1,1,201712.0,1,3,1,0,12,5920.0,69781.0,59303.0,D20,,40.065096,-76.335631
292,811070254,TAILS OF HOPE,% DIANE OBRIEN,2450 HOEZLE RD,HERMITAGE,PA,16148-2153,0,3,3,1000,201701,1,16,0,1,1,201712.0,4,4,1,0,12,385988.0,189470.0,189470.0,D20,DEBORAH KOCHEMS,41.200305,-80.470973
293,813216615,TAILS OF THE FREE RESCUE INC,% DAVID MIDDLETON,320 COMMONS DR SUITE 351,PARKESBURG,PA,19365-2154,0,3,3,4000,201607,1,16,0,1,1,201612.0,1,2,2,0,12,3470.0,10496.0,10496.0,D20,,39.824118,-75.784146
294,821086796,GREYHOUND PETS OF AMERICA,% DAVID KOST,1106 REDOAK DR,HARRISON CITY,PA,15636-1607,4102,3,9,1000,198904,1,16,149000000,1,1,201812.0,3,3,1,0,12,40555.0,58987.0,44999.0,D12,VICTORY LAP GREYHOUNDS,40.392273,-79.655182
295,920198499,R A C E FUND INC,% MARLENE MURRAY,8031 RABBIT LN,HARRISBURG,PA,17112-9043,0,3,3,4000,200410,1,16,0,1,1,201812.0,4,3,1,0,12,350085.0,50931.0,48395.0,D20,,40.367976,-76.718266
296,611811882,SECOND CHANCE EQUINE ASSOCIATION,% ALICE MIODUSKI,PO BOX 193,NORVELT,PA,15674-0193,0,3,3,4000,201702,1,16,0,1,1,201812.0,2,2,2,0,12,11074.0,19325.0,18200.0,D20,,40.216006,-79.487239
297,264021472,PERRY COUNTY ANIMAL RESCUE INC,% PAULA CURRENT,507 SUGAR RUN RD,MILLERSTOWN,PA,17062-8745,0,3,3,4000,200908,1,16,0,1,1,201712.0,3,3,1,0,12,71353.0,66321.0,63824.0,D20,,40.511858,-77.222752
298,320446919,PRECIOUS PAWS,% THERESA WELDON,PO BOX 784,FRANKLIN,PA,16323-0784,0,3,3,1200,201410,1,16,0,1,1,201712.0,4,4,1,0,12,134556.0,202096.0,153869.0,D20,PRECIOUS PAWS ANIMAL RESCUE,41.335291,-79.783172
299,471893138,PETS PLUS NATURAL ADOPTION CENTER INC,,151 LINCOLN HWY,FAIRLESS HLS,PA,19030-1012,0,3,3,1000,201608,1,16,0,1,1,201812.0,3,5,1,0,12,94011.0,997496.0,997496.0,D20,,40.181799,-74.864176
300,200027010,NORTHEAST ANIMAL RESCUE,% JAYME BADER,8513 BERGEN PL,PHILADELPHIA,PA,19111-1362,0,3,3,4000,200401,1,16,0,1,1,201812.0,3,3,1,0,12,36987.0,53801.0,53801.0,D20,,40.080078,-75.069906
301,233090459,CAT SHACK INC,% JAKE FOTOPOULOS,PO BOX 950,TREXLERTOWN,PA,18087-0950,0,3,3,1000,200202,1,16,0,1,1,201712.0,4,3,1,0,12,219669.0,51549.0,51549.0,D20,,40.548196,-75.596131
302,251867362,FRIENDS OF ALL ANIMALS,% CAROLL GETTLE,777 N 8TH AVE,LEBANON,PA,17046-8206,0,3,3,4000,200101,1,16,0,1,1,201812.0,4,2,2,0,12,227467.0,21331.0,20733.0,D60,,40.353627,-76.39952
303,813861435,UNLEASHED FOUNDATION,% SHARON PRYOR,22 JENNIFER LN,DILLSBURG,PA,17019-9151,0,3,3,4000,201801,1,16,0,1,1,201808.0,3,3,2,0,8,30284.0,29748.0,29748.0,D20,,40.151032,-77.000381
304,232642331,MUMMASBURG ATHLETIC ASSOCIATION INC,,2501 MUMMASBURG RD,GETTYSBURG,PA,17325-0000,0,3,3,1000,200308,1,16,0,1,1,201712.0,4,3,1,0,12,203999.0,76966.0,41013.0,D20,,39.883376,-77.287706
305,454719031,NOBODYS CATS FOUNDATION,,3909 HARTZDALE DR STE 905,CAMP HILL,PA,17011-7838,0,3,3,4000,201207,1,16,0,1,1,201712.0,3,4,1,0,12,99391.0,311255.0,306462.0,D20,,40.215299,-76.940631
306,800779739,HEALTHY KIDS RUNNING SERIES,,381 BRINTON LAKE RD THE MILL,THORNTON,PA,19373-0000,0,3,3,1200,201304,1,16,0,1,1,201812.0,5,6,1,0,12,540712.0,1886576.0,1881660.0,D50,,39.895794,-75.538223
307,264565984,FINDING SHELTER INC,,1017 W MARSHALL ST,NORRISTOWN,PA,19401-4218,0,3,3,1000,201006,1,16,0,1,1,201812.0,1,4,1,0,12,2429.0,101366.0,97678.0,D20,,40.123272,-75.354276
308,462618710,TO LOVE A CANINE RESCUE INC,% TRACY LONG,PO BOX 422,KIMBERTON,PA,19442-0422,0,3,3,4000,201309,1,16,0,1,1,201712.0,3,4,1,0,12,89806.0,308383.0,306961.0,D20,,40.129517,-75.583145
309,474267195,K-9 CONNECTION INC,% JAMES NEWMAN,1025 BURNLEY CT,BENSALEM,PA,19020-4825,0,3,3,1000,201512,1,16,0,1,1,201712.0,1,1,2,0,12,3684.0,4469.0,4457.0,D20,,40.097657,-74.921663
310,465211440,HOSPAWS INC,% VALERIE HOEGEL,PO BOX 45,YOUNGWOOD,PA,15697-0045,0,3,3,4000,201505,1,16,0,1,1,201712.0,3,3,2,0,12,28885.0,27431.0,27431.0,D20,,40.24035,-79.57671
311,020812649,AMERICAN ACADEMY OF VETERINARY NUTRITION,,721 INVERNESS DR,WEST CHESTER,PA,19380-6880,0,3,3,2000,200708,1,16,0,1,1,201806.0,4,4,1,0,6,139484.0,103784.0,103784.0,D40,,40.014527,-75.549641
312,465119469,LOW COST SPAY NEUTER WASHINGTON COUNTY INC,% MICHELLE BRUCE,18 W PIKE ST,CANONSBURG,PA,15317-1314,0,3,3,1000,201408,1,16,0,1,1,201812.0,4,4,1,0,12,149288.0,164680.0,138691.0,D99,,40.258858,-80.186739
313,474907289,PLEASURE ACRES EQUINE AND FELINE RESCUE CENTER,,149 HORNOCK DR,NEW ALEXANDRI,PA,15670-2734,0,3,3,4000,201510,1,16,0,1,1,201812.0,1,3,1,0,12,500.0,65065.0,63193.0,D20,,40.39391,-79.469147
314,810625675,HAPPY TAILS NO KILL ANIMAL SHELTER,% KAREN FRIEDENBERG,PO BOX 68,TOWANDA,PA,18848-0068,0,3,3,1000,200404,1,16,0,1,1,201812.0,5,3,2,0,12,543998.0,47078.0,47078.0,D20,,41.750908,-76.443274
315,352182828,CAT TALES INC,,PO BOX 165,WARMINSTER,PA,18974-0517,0,3,3,1400,200212,1,16,0,1,1,201812.0,4,3,1,0,12,103223.0,99376.0,99376.0,D20,,40.217062,-75.072803
316,463109278,PA CARING FOR K-9S INC,,PO BOX 356,NEW OXFORD,PA,17350-0356,0,3,3,4000,201503,1,16,0,1,1,201712.0,4,4,1,0,12,201759.0,151152.0,148058.0,D20,,39.881881,-77.077431
317,270470017,PINUPS FOR PITBULLS,,2 S DELMORR AVE STE 501,MORRISVILLE,PA,19067-7164,0,3,3,1000,200909,1,16,0,1,1,201812.0,3,4,1,0,12,32261.0,276643.0,124328.0,D20,,40.209522,-74.772908
318,264386229,THE CROSSINGS ANIMAL SANCTUARY INC,% YVONNE D NEIMAN,1083 TAYLORSVILLE RD,WSHNGTN XING,PA,18977-1319,0,3,3,4000,200909,1,16,0,1,1,201712.0,1,3,2,0,12,8872.0,29929.0,29680.0,D20,,40.286388,-74.874994
319,251103494,STRAYHAVEN ANIMAL SHELTER INC,,94 DONATION RD,GREENVILLE,PA,16125-9772,0,3,3,4000,201011,1,16,0,1,1,201712.0,4,4,1,0,12,443631.0,108441.0,98529.0,D20,,41.405474,-80.35928
320,812524735,TRRAC INC,% NINA LYMAN,1799 POCOPSON RD,WEST CHESTER,PA,19382-7074,0,3,3,1240,201703,1,16,0,1,1,201812.0,1,3,1,0,12,943.0,80585.0,80585.0,D20,,39.885973,-75.632071
321,030477527,STEEL CITY GREYHOUNDS INC,% DAVID ANDERSON,6890 5TH AVE,PITTSBURGH,PA,15208-2307,0,3,3,1000,200302,1,16,149000000,1,1,201812.0,1,2,2,0,12,8359.0,23121.0,23121.0,D20,,40.456974,-79.909233
322,320160415,AMERICAN BULLDOG RESCUE INC,% JODI SPECTER,373 WASHINGTON CROSSING RD,NEWTOWN,PA,18940-1612,0,3,3,1000,200608,1,16,0,1,1,201812.0,1,3,1,0,12,7467.0,93702.0,93702.0,D20,JODI SPECTER,40.240815,-74.935718
323,233052370,LAMANCHA,% DRUSILLA CAMPBELL,PO BOX 656,UNIONVILLE,PA,19375-0656,0,3,3,1000,200101,1,16,0,1,1,201812.0,3,4,1,0,12,54918.0,252193.0,252193.0,D20,,39.900459,-75.740472
324,611739660,HARLEYS HAVEN DOG RESCUE,% ELIZABETH MEHAFFEY,1419 N RIDGE RD,PERKASIE,PA,18944-2222,0,3,3,1200,201408,1,16,0,1,1,201812.0,3,4,1,0,12,40134.0,170319.0,170319.0,D99,,40.393027,-75.276676
325,233036697,WILLING HEARTS DAL RESCUE INC,,PO BOX 11,ROYERSFORD,PA,19468-0011,0,3,3,4000,201603,1,16,0,1,1,201812.0,1,3,2,0,12,7633.0,41345.0,41345.0,D20,,40.18427,-75.53796
326,465049955,INTERNATIONAL VETERINARY ULTRASOUND SOCIETY,,PO BOX 524,BIRDSBORO,PA,19508-0524,0,3,3,1000,201604,1,16,0,5,1,201812.0,3,3,1,0,12,84695.0,79165.0,79165.0,D99,IVUSS,40.26454,-75.80409
327,273193234,FUREVER HOME ADOPTION CENTER,% MARY JO MEINZER,5984 MAIN ST,EAST PETERSBURG,PA,17520-1549,0,3,3,1000,201012,1,16,0,1,1,201812.0,3,3,1,0,12,35392.0,60447.0,54484.0,D20,FUREVERHOME,40.099385,-76.353878
328,141929926,HUMANE SOCIETY OF LEBANON COUNTY THRIFT SHOP,,129 CUMBERLAND ST,LEBANON,PA,17042-5447,0,3,3,1000,200608,1,17,0,1,1,201905.0,4,4,1,0,5,169546.0,297298.0,278973.0,D11,,40.340195,-76.4138
329,832175806,FIX N WAG N INC,% THEO NELSON,526 MCELHENY RD,GLENSHAW,PA,15116-1948,0,3,3,1400,201909,1,3,0,1,1,,0,0,0,1,12,,,,D20,,40.528046,-79.974686
330,842450540,JERRYS 3-LEGACY FOUNDATION,% ROBYN COLAJEZZI,1006 BARTRAM LN,QUAKERTOWN,PA,18951-5013,0,3,3,1000,201908,1,4,0,1,1,,0,0,0,1,7,,,,D12,,40.426632,-75.356793
331,814827020,HOUND HAVEN OF LONE PINE INC,% BRANDY J ELLERMAN,592 LONE PINE RD,WASHINGTON,PA,15301-7114,0,3,3,1400,201808,1,4,0,1,1,,0,0,0,1,12,,,,D20,,40.074369,-80.172858
332,825253356,RADIANT ANIMAL RESCUE,,433 ENRIGHT CT,PITTSBURGH,PA,15206-3203,0,3,3,1000,201805,1,4,0,1,1,,0,0,0,1,12,,,,D20,,40.461216,-79.917401
333,833284392,ANGEL WINGS KITTY SANCTUARY,% DEBBIE LEARN ALCHON,103 FIELDS CT,LANDENBERG,PA,19350-1382,0,3,3,4000,201903,1,4,0,1,1,,0,0,0,1,12,,,,D20,,39.778037,-75.762248
334,823446910,ZOO TO THE RESCUE INC,,4600 JONESTOWN RD,HARRISBURG,PA,17109-6214,0,3,3,2400,201807,1,4,0,1,1,,0,0,0,1,12,,,,D20,,40.301465,-76.8146
335,842550189,EAST COAST BULLDOG RESCUE,,214 HORNING RD,BETHEL PARK,PA,15102-3016,0,3,3,1400,201909,1,4,0,1,1,,0,0,0,1,6,,,,D20,,40.345061,-80.024007
336,841809832,WILLARD FAMILY CHARITABLE FOUNDATION,% JOHN BROOKS WILLARD,PO BOX 7,CLEARVILLE,PA,15535-0007,0,3,3,1000,201907,1,4,0,2,1,,0,0,0,1,12,,,,D99,,39.839294,-78.469881
