,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name,lat,lon
682,020618135,FAMILIES IN GLOBAL TRANSITION,% BRIAN GORG,1033 S CEDAR CREST BLVD,ALLENTOWN,PA,18103-5443,0,3,3,1000,200209,1,15,0,1,1,201810.0,3,4,1,0,10,48773.0,144048.0,143606.0,B90,,40.574768,-75.519977
683,311777476,CHILDREN FIRST AMERICA DELAWARE COUNTY,% HORACE STRAND,1005 W 7TH ST,CHESTER,PA,19013-3501,0,3,3,1200,201206,1,15,0,1,1,201812.0,1,4,1,0,12,5590.0,156070.0,156070.0,B82,,39.845417,-75.374144
684,453973220,BRAVE HEARTS FOR STRONG MINDS,% JOSEPH SPAUSE,PO BOX 564,FT WASHINGTON,PA,19034-0564,0,3,3,1000,201406,1,15,0,1,1,201712.0,2,1,2,0,12,24218.0,8991.0,7391.0,B99,,40.130959,-75.207437
685,232269835,MONROETON PUBLIC LIBRARY,,PO BOX 145,MONROETON,PA,18832-0145,0,3,3,1200,201306,1,15,0,5,1,201812.0,3,3,2,0,12,91217.0,37572.0,37572.0,B70,,41.713484,-76.487176
686,232803841,NEW EAGLE ELEMENTARY SCHOOL PTO,,507 PUGH RD,WAYNE,PA,19087-1906,0,3,3,1000,199509,1,15,995035000,1,1,201806.0,4,4,1,0,6,119905.0,124202.0,102801.0,B99,,40.067091,-75.416284
687,472762190,GREAT DAMES FUND INC,% SHARON HAKE,318 QUEEN ST,PHILADELPHIA,PA,19147-3216,0,3,3,2000,201508,1,15,0,1,1,201812.0,3,3,1,0,12,64185.0,51652.0,51652.0,B60,,39.937286,-75.148994
688,231381454,SOCIETY OF THE SONS OF ST GEORGE,% E LEWIS PARDEE,1221 LOCUST STREET ST 100,PHILADELPHIA,PA,19107-5572,0,3,3,1200,201707,1,15,0,1,1,201812.0,4,3,1,0,12,168376.0,58712.0,29106.0,B82,,39.947838,-75.161575
689,271188287,PETERS TWP HIGH SCHOOL SOCCER BOOSTERS,,455 VALLEY BROOK RD STE 200,MCMURRAY,PA,15317-3367,0,3,3,1000,201111,1,15,0,1,1,201812.0,2,3,1,0,12,17393.0,65726.0,35905.0,B82,PTHS SOCCER BOOSTERS,40.280112,-80.086276
690,263283796,HAINE SCHOOL PTO,% KAREN M REVELLE,1516 HAINE SCHOOL RD,CRANBERRY TWP,PA,16066-6621,0,3,3,1000,200902,1,15,0,1,1,201806.0,3,4,1,0,6,87948.0,138101.0,53953.0,B90,,40.696114,-80.12587
691,453506813,GREATER LATROBE PARTNERS IN EDUCATION FOUNDATION INC,,1816 LINCOLN AVE,LATROBE,PA,15650-3038,0,3,3,1000,201206,1,15,0,1,1,201806.0,6,4,1,0,6,1347738.0,238332.0,223925.0,B94,,40.309704,-79.375213
692,473958968,MENTOR FOR PHILLY,,100 SOUTH JUNIPER STREET THIRD FLOO,PHILADELPHIA,PA,19107-1316,0,3,3,1200,201903,1,15,0,1,1,201812.0,2,4,1,0,12,18812.0,113757.0,113757.0,B82,,39.950714,-75.162803
693,760748861,ROBERT W SORRELL SCHOLARSHIP FUND,% ROBERT W SORRELL,601 TOWNSHIP LINE RD,ELKINS PARK,PA,19027-1716,0,3,3,1200,200607,1,15,0,1,1,201812.0,4,3,1,0,12,340953.0,92970.0,57212.0,B90,,40.07602,-75.108569
694,364533760,SPRING TOWNSHIP LIBRARY ASSOCIATION,% JESTYN G PAYNE,78C COMMERCE DR,WYOMISSING,PA,19610-3313,0,3,3,2000,200310,1,15,0,1,1,201812.0,4,4,1,0,12,435834.0,392038.0,392038.0,B70,,40.34629,-75.99026
695,522447352,SUSQUEHANNA VALLEY MINISTRY CENTER,% WARREN ESHBACH,1 ALPHA DR,ELIZABETHTOWN,PA,17022-2298,0,3,3,1000,200609,1,15,0,1,1,201812.0,4,4,1,0,12,417264.0,166948.0,166948.0,B43,,40.148775,-76.595945
696,813801305,MAGIC FOUNDATION,,6805 ROUTE 202,NEW HOPE,PA,18938-1079,0,3,3,1200,201704,1,15,0,1,1,201712.0,3,3,2,0,12,25000.0,32361.0,32361.0,B19,,40.359801,-74.975697
697,813322032,GARNET VALLEY SCHOOL DISTRICT EDUCATION FOUNDATION,% GV EDUCATION FOUNDATION,80 STATION RD,GLEN MILLS,PA,19342-1751,0,3,3,1000,201702,1,15,0,1,1,201812.0,3,3,1,0,12,65741.0,61813.0,61813.0,B12,,39.872435,-75.513577
698,271472901,COMPASS READING CENTER INC,% TAMMY HAYES,PO BOX 9813,ERIE,PA,16505-8813,0,3,3,1200,201008,1,15,0,1,1,201808.0,4,4,1,0,8,115770.0,128187.0,128187.0,B92,,42.110857,-80.153383
699,203592215,NASD EDUCATION FOUNDATION,,401 N WHITEHALL RD,NORRISTOWN,PA,19403-2745,0,3,3,1000,200603,1,15,0,1,1,201806.0,3,3,2,0,6,62436.0,35419.0,28967.0,B82,,40.144447,-75.356979
700,822072409,UNIMAID ALUMNI DIASPORA INC,,226 FLORENCE WAY,STATE COLLEGE,PA,16801-7977,0,3,3,2000,201903,1,15,0,1,1,201712.0,1,1,2,0,12,1950.0,2750.0,2750.0,B84,,40.89672,-78.227744
701,550865401,GLAD TIDINGS INDIA,% MARK A DECKARD,1453 FIRST AVCNUC,YORK,PA,17403-0000,0,3,3,1000,200503,1,15,0,1,1,201809.0,4,5,1,0,9,214747.0,720852.0,720852.0,B99,,39.969405,-76.69932
702,300050901,CONCORDIA TRUST,,3408 HILLSIDE DR,HUNTINGDON VY,PA,19006-4131,0,3,3,1000,200207,1,15,0,1,1,201809.0,3,2,2,0,9,29196.0,10685.0,10685.0,B12,,40.112873,-75.072701
703,823972813,CAROL STARK FOUNDATION,,14 CRESTVIEW DR,AKRON,PA,17501-1108,0,3,3,2000,201803,1,15,0,1,1,201812.0,3,3,1,0,12,63149.0,64055.0,64055.0,B11,,40.162528,-76.214783
704,455309344,FRIENDS OF J S JENKS,,PO BOX 27124,PHILADELPHIA,PA,19118-0124,0,3,3,1000,201507,1,15,0,1,1,201807.0,3,3,2,0,7,50415.0,44658.0,29045.0,B11,,40.07231,-75.203371
705,822291513,KEEPERS OF THE COMMONS,,560 CROSSROAD SCHOOL RD,CARLISLE,PA,17015-9450,0,3,3,2000,201904,1,15,0,1,1,201812.0,1,3,2,0,12,218.0,51230.0,51230.0,B90,,40.16558,-77.311621
706,230832215,MAHANOY CITY PUBLIC LIBRARY ASSOCIATION,,17 W MAHANOY STREET,MAHANOY CITY,PA,17948-0000,0,3,3,2000,200904,1,15,0,1,1,201812.0,4,3,1,0,12,117440.0,80104.0,79979.0,B70,,40.811315,-76.141379
707,463006513,MASTERMINDZ AFTERSCHOOL ENRICHMENT PROGRAM,% LATASHA JONES - HAIRSTON,1018 DUNCAN AVE,YEADON,PA,19050-3807,0,3,3,2000,201505,1,15,0,1,1,201812.0,4,4,1,0,12,242718.0,242718.0,242718.0,B90,,39.927141,-75.249858
708,203956337,MICHAEL H WISE II MEMORIAL FUND,% BRUCE T MONTEIRO,PO BOX 8161,READING,PA,19603-8161,0,3,3,1200,200612,1,15,0,1,1,201712.0,3,3,2,0,12,37935.0,33592.0,22986.0,B82,,40.388442,-75.963055
709,202514811,SOUTHERN LEHIGH EDUCATION FOUNDATION,% JAMES J SNELL,5775 MAIN ST,CENTER VALLEY,PA,18034-8439,0,3,3,2000,200510,1,15,0,1,1,201712.0,3,1,2,0,12,33664.0,1575.0,1575.0,B11,,40.53176,-75.401116
710,261401953,MILLVALE LIBRARY,,213 GRANT AVE,MILLVALE,PA,15209-2683,0,3,3,1000,201205,1,15,0,1,1,201612.0,5,5,1,0,12,893114.0,504006.0,504006.0,B70,,40.478714,-79.971116
711,474342872,PENNS VALLEY EDUCATION FOUNDATION,% JEFREY WALL,4528 PENNS VALLEY RD,SPRING MILLS,PA,16875-8500,0,3,3,2000,201507,1,15,0,1,1,201806.0,4,3,1,0,6,177970.0,60476.0,51699.0,B20,,40.875917,-77.530948
712,611640204,BUILDING BRIDGES FOR BUSINESS,,1526 RHINE ST,PITTSBURGH,PA,15212-3745,0,3,3,2000,201207,1,15,0,1,1,201712.0,3,4,1,0,12,37636.0,144150.0,144150.0,B60,,40.462735,-79.990942
713,800293674,REECE KELLEY FOUNDATION,% MELVIN E KELLEY JR,6 OAKTREE RD,HUMMELSTOWN,PA,17036-9552,0,3,3,1000,201410,1,15,0,5,1,201812.0,3,3,1,0,12,64688.0,56115.0,39205.0,B82,,40.310673,-76.712733
714,233029459,CEO AMERICA LEHIGH VALLEY,,1112 MOUNTAIN RD,KEMPTON,PA,19529-9369,0,3,3,1000,200007,1,15,0,1,1,201812.0,3,4,1,0,12,36506.0,149010.0,149010.0,B82,,40.641389,-75.93488
715,320360166,BROCKWAY SCHOOLS AND COMMUNITY EDUCATION FOUNDATION,% BROCKWAY AREA SCHOOL DISTRICT,40 NORTH ST,BROCKWAY,PA,15824-1509,0,3,3,1000,201207,1,15,0,1,1,201806.0,4,4,1,0,6,169394.0,163459.0,160862.0,B11,,41.252003,-78.808251
716,475092624,ENVIRONMENTAL SCHOOL NONPROFIT CORPORATION,% CAREY LOCKARD,1121 DREHER AVE,STROUDSBURG,PA,18360-1407,0,3,3,2000,201510,1,15,0,1,1,201612.0,2,2,2,0,12,10269.0,13497.0,13497.0,B30,,40.980485,-75.206188
717,261759996,DOWNINGTOWN COMMUNITY EDUCATION FOUNDATION,% JACKIE FINN,1600 CREEK RD,GLENMOORE,PA,19343-1706,0,3,3,2000,200809,1,15,0,1,1,201806.0,5,4,1,0,6,524785.0,354583.0,343795.0,B11,,40.073314,-75.769139
718,454279447,SLIPPERY ROCK COMMUNITY LIBRARY,,316 N MAIN ST,SLIPPERY ROCK,PA,16057-1018,0,3,3,1000,201209,1,15,0,1,1,201712.0,5,4,1,0,12,892997.0,139676.0,75458.0,B70,,41.067087,-80.06003
719,562406890,CARROLLTOWN PUBLIC LIBRARY INC,,140 EAST CARROLL STREET,CARROLLTOWN,PA,15722-0000,0,3,3,1200,200504,1,15,0,1,1,201812.0,2,3,1,0,12,16418.0,52490.0,52490.0,B70,,40.602887,-78.706554
720,251792432,HENRY J FURRIE SCHOLARSHIP FUND INC,% ROBERT A FELKAY,1261 RODI RD,TURTLE CREEK,PA,15145-1038,0,3,3,1000,200107,1,15,998000000,1,1,201812.0,4,3,2,0,12,275624.0,29644.0,17169.0,B82,,40.430725,-79.817291
721,475001588,CY FRITZ FOUNDATION,,2295 BOB WHITE LN,LANCASTER,PA,17601-2855,0,3,3,1000,201706,1,15,0,1,1,201712.0,3,3,1,0,12,34827.0,67914.0,67914.0,B11,,40.090187,-76.339409
722,251898783,EISENHOWER BANDASTIC BOOSTERS,% MICHAEL DELPRINCE,3700 ROUTE 957,RUSSELL,PA,16345-2216,0,3,3,2000,200206,1,15,0,1,1,201712.0,3,3,1,0,12,54155.0,54476.0,33094.0,B11,,41.961669,-79.201685
723,273287256,SOUTH ALLEGHENY ALUMNI ASSOCIATION,,2743 WASHINGTON BLVD,MCKEESPORT,PA,15133-2017,0,3,3,1000,201301,1,15,0,1,1,201812.0,1,1,2,0,12,5612.0,6170.0,6170.0,B82,,40.322202,-79.871194
724,451791315,CHILDREN OF PROMISE MULTIPURPOSE DEVELOPMENT CENTER INC,% SHARON MYERS,337 SHAW AVE,CLAIRTON,PA,15025-1848,0,3,3,1200,201306,1,15,0,1,1,201812.0,3,3,2,0,12,38744.0,36732.0,36732.0,B90,,40.296715,-79.881688
725,203852017,ANNIE SCHOLARSHIP FUND,% GEORGE GIAMALIS,103 LINDFIELD CIR,MACUNGIE,PA,18062-1184,0,3,3,1200,200603,1,15,0,5,1,201812.0,3,2,2,0,12,59049.0,14259.0,594.0,B82,,40.521289,-75.557608
726,232122841,NATIONAL PINE FORGE ACADEMY ALUMNI ASSOCIATION,,PO BOX 241,PINE FORGE,PA,19548-0241,0,3,3,1000,201412,1,15,34000000,1,1,201806.0,3,4,1,0,6,82180.0,218234.0,218234.0,B83,,40.407173,-75.984901
727,205607291,CHESTER COUNTY LIBRARY TRUST,% JAMES MCERLANE,450 EXTON SQUARE PKWY,EXTON,PA,19341-2458,0,3,3,2000,200704,1,15,0,1,1,201812.0,6,4,1,0,12,1473569.0,206421.0,206421.0,B11,,40.032716,-75.62186
728,272792091,GVF TMA FOUNDATION,% ROBERT HENRY,1012 W EIGHTH AVENUE,KING OF PRUSSIA,PA,19406-1313,0,3,3,1000,201011,1,15,0,1,1,201806.0,1,2,2,0,6,5376.0,11185.0,7204.0,B92,,40.099314,-75.412144
729,232679755,DONEGAL SCHOOL DISTRICT EDUCATION FOUNDATION,% THOMAS W BERGEN,PO BOX 495,MOUNT JOY,PA,17552-0495,0,3,3,2000,200201,1,15,40994000,1,1,201906.0,4,4,1,0,6,430393.0,113787.0,84196.0,B82,,40.107241,-76.510775
730,273166070,CHARLEROI AREA SCHOOL DISTRICT EDUCATION FOUNDATION,% RAYMOND MOSCO,PO BOX 382,CHARLEROI,PA,15022-0382,0,3,3,1000,201109,1,15,0,1,1,201806.0,3,4,1,0,6,77316.0,112612.0,112612.0,B12,,40.151183,-79.907548
731,232943501,RAMSEY EDUCATIONAL AND DEVELOPMENT INSTITUTE INC,,1000 FIRST AVENUE SUITE 104,KING OF PRUSSIA,PA,19406-1333,0,3,3,2000,199810,1,15,994566000,1,1,201806.0,4,6,1,0,6,411606.0,1691295.0,1691295.0,B99,,40.082704,-75.34758
732,352230335,WILLIAMSPORT AREA SCHOOL DISTRICT EDUCATION FOUNDATION,% JEFF RICHARDS,C/O GREG HAYES 2780 WEST FOURTH ST,WILLIAMSPORT,PA,17701-0000,0,3,3,2000,200501,1,15,0,1,1,201806.0,6,5,1,0,6,1745213.0,678623.0,373466.0,B11,,41.290053,-77.055595
733,463564501,WEST PERRY ATHLETIC BOOSTER CLUB,,2608 SHERMANS VALLEY RD,ELLIOTTSBURG,PA,17024-9132,0,3,3,1200,201406,1,15,0,1,1,201807.0,3,4,1,0,7,34098.0,103430.0,72602.0,B11,,40.382636,-77.299615
734,800704445,RANDY AND NANCY WILLIAMS FAMILY FOUNDATION,% RANDY B WILLIAMS TTEE,691 WESAUKING DR,TOWANDA,PA,18848-7548,0,3,3,1000,201406,1,15,0,2,1,201712.0,3,3,1,0,12,50203.0,82725.0,48393.0,B99,,41.750908,-76.443274
735,431994808,WYALUSING AREA EDUCATION FOUNDATION,% KELLY WHITE,PO BOX 204,WYALUSING,PA,18853-0204,0,3,3,2000,200310,1,15,0,1,1,201806.0,4,4,1,0,6,241238.0,104677.0,93024.0,B82,,41.668617,-76.265169
736,582456285,FROZEN FOOD INDUSTRY MEMORIAL SCHOLARSHIP FOUNDATION INC,% NEVIN B MONTGOMERY,4755 LINGLESTOWN RD STE 300,HARRISBURG,PA,17112-8547,0,3,3,2000,200007,1,15,0,1,1,201812.0,3,2,2,0,12,41223.0,19113.0,19113.0,B82,,40.337211,-76.815251
737,205646257,CROSSING INC,% DONALD NALLY,8855 GERMANTOWN AVE,PHILADELPHIA,PA,19118-2718,0,3,3,1000,200703,1,15,0,1,1,201808.0,4,5,1,0,8,279389.0,740014.0,736700.0,B90,THE CROSSING,40.07911,-75.213437
738,240795467,WILKES-BARRE BRANCH OF THE PENNSYLVANIA ASSOCIATION FOR THE,,1825 WYOMING AVE,EXETER,PA,18643-1444,0,3,3,2000,200209,1,15,30160000,1,1,201812.0,6,6,1,0,12,2730464.0,1486460.0,277960.0,B02,,41.316849,-75.827551
739,251768866,BLAIR COUNTY LIBRARY SYSTEM INC,,1600 5TH AVE,ALTOONA,PA,16602-3621,0,3,3,1000,199602,1,15,994061000,1,1,201906.0,3,5,1,0,6,25793.0,563965.0,563965.0,B70,JULIA M BENNETT,40.50825,-78.39852
740,275135046,BRADFORD-TIOGA HEAD START INC,% NONE,5 RIVERSIDE PLZ,BLOSSBURG,PA,16912-1137,0,3,3,2000,201112,1,15,0,1,1,201806.0,6,7,1,0,6,1219497.0,5589720.0,5585553.0,B90,,41.6786,-77.065996
741,473625107,FRIENDS OF BACHE MARTIN,% JERILYN DRESSLER,PO BOX 15032,PHILADELPHIA,PA,19130-0032,0,3,3,1280,201508,1,15,0,1,1,201906.0,3,3,1,0,6,87806.0,96473.0,96473.0,B12,,39.967935,-75.176073
742,815083842,CENTER FOR PLAY AND EXPLORATION,% DAVID A BINDEWALD II,5820 CALLOWHILL ST,PITTSBURGH,PA,15206-1632,0,3,3,1000,201705,1,15,0,1,1,201905.0,3,4,1,0,5,63798.0,127538.0,127538.0,B60,,40.477418,-79.919709
743,455296174,MCCULLOUGH ELEMENTARY PTO,,213 WATT RD,JEANNETTE,PA,15644-1000,0,3,3,1000,201311,1,15,0,1,1,201706.0,3,3,1,0,6,33608.0,51878.0,24804.0,B94,,40.362129,-79.639975
744,251892363,KISKI AREA INSTRUMENTAL MUSIC BOOSTERS INC,,PO BOX 124,VANDERGRIFT,PA,15690-0124,0,3,3,1000,200205,1,15,0,1,1,201805.0,4,4,1,0,5,156555.0,318092.0,133827.0,B11,,40.607288,-79.559489
745,262588234,VIKINGS HELPING VIKINGS INC,,300 DAVIS ST,TAYLOR,PA,18517-1938,0,3,3,1200,200907,1,15,0,1,1,201712.0,3,3,1,0,12,88802.0,51338.0,42202.0,B82,,41.380549,-75.717636
746,465082667,SPARTSBURG COMMUNITY FOUNDATION,% RHONDA NICHOLS HOPKINS,271 MAIN ST,SPARTANSBURG,PA,16434-1045,0,3,3,1000,201410,1,15,0,1,1,201812.0,2,2,2,0,12,10418.0,15900.0,15900.0,B11,,41.82413,-79.689082
747,273283954,ANDREW L HICKS JR FOUNDATION,,PO BOX 177,DOWNINGTOWN,PA,19335-0177,0,3,3,1200,201111,1,15,0,1,1,201806.0,4,4,1,0,6,216099.0,362256.0,325821.0,B82,,40.031265,-75.722614
748,821993261,CONEWAGO VALLEY FOR EDUCATION,,130 BERLIN RD,NEW OXFORD,PA,17350-1206,0,3,3,1000,201802,1,15,0,1,1,201806.0,3,3,1,0,6,75038.0,82649.0,82649.0,B12,,39.868181,-77.054275
749,276810446,SHAWN P DOUGHERTY SCHOLARSHIP AWARD FUND,,2901 S 15TH ST,PHILADELPHIA,PA,19145-4916,0,3,3,1000,201201,1,15,0,2,1,201712.0,1,0,2,0,12,4903.0,0.0,0.0,B82,DONNA DOUGHERTY TTEE,39.914457,-75.173569
750,331075059,HALIFAX COMMUNITIES THAT CARE,% BONNIE KENT,3940 PETERS MOUNTAIN RD,HALIFAX,PA,17032-9098,0,3,3,2000,201101,1,15,0,1,1,201706.0,2,3,1,0,6,17404.0,67675.0,67675.0,B99,,40.462953,-76.927627
751,020704699,GATEWAY MEDICAL SOCIETY INC,% HILLHOUSE ASSOCIATION,1835 CENTRE AVE NO 208,PITTSBURGH,PA,15219-4305,0,3,3,2100,200509,1,15,0,1,1,201712.0,4,4,1,0,12,116244.0,325305.0,238241.0,B99,,40.442707,-79.982325
752,233058113,LOWER MACUNGIE LIBRARY INC,% LIVONA M BAATZ TREA,3450 BROOKSIDE RD,MACUNGIE,PA,18062-1427,0,3,3,2000,200101,1,15,0,1,1,201812.0,4,5,1,0,12,463631.0,719832.0,719832.0,B70,,40.526824,-75.548742
753,260370751,PLUM RUNNING MUSTANGS ALUMNIASSOCIATION,% KAREN SMITH,PO BOX 114091,PITTSBURGH,PA,15239-0591,0,3,3,1200,200907,1,15,0,1,1,201812.0,1,1,2,0,12,6093.0,7200.0,7200.0,B84,,40.483674,-79.738073
754,233057353,SOCIETY OF HOSPITAL MEDICINE,% BOB ZIPPERLEN,1500 SPRING GARDEN ST STE 501,PHILADELPHIA,PA,19130-4070,0,3,3,1000,200201,1,15,0,1,1,201809.0,8,8,1,0,9,16043004.0,13159467.0,12527249.0,B03,STEVEN POITRAS,39.962595,-75.163112
755,261750083,LOUIS D BRANDEIS LAW SOCIETY FOUNDATION,% MITCHELL H KLEVAN,7901 OGONTZ AVE,PHILADELPHIA,PA,19150-1409,0,3,3,2100,200804,1,15,0,1,1,201712.0,4,3,1,0,12,250277.0,60563.0,50976.0,B82,,40.072379,-75.157873
756,270877433,CASEY FELDMAN MEMORIAL FOUNDATION,% JOEL FELDMAN,469 RIDGE LN,SPRINGFIELD,PA,19064-1139,0,3,3,2000,201908,1,15,0,1,1,201712.0,4,4,1,0,12,168285.0,104188.0,,B82,,39.951845,-75.335602
757,454327344,HAITI CHRISTIANITY INC,% JONAS ALEXANDRE,18 RED TAIL CT,LIMERICK,PA,19468-1489,0,3,3,1000,201303,1,15,0,1,1,201812.0,3,3,1,0,12,69992.0,79552.0,79552.0,B90,,40.241263,-75.536121
758,460590042,FRUITFUL CHILDREN FOUNDATION INC,,342 W MAPLE ST,AMBLER,PA,19002-5714,0,3,3,2000,201401,1,15,0,1,1,201712.0,1,1,2,0,12,1818.0,1670.0,1670.0,B19,,40.158107,-75.231341
759,452458394,GREATER PENNSYLVANIA EDUCATION FOUNDATION,% MARK HOFBAUER,220 SPRINGDALE RD,VENETIA,PA,15367-1320,0,3,3,1000,201111,1,15,0,1,1,201807.0,4,3,1,0,7,164007.0,95603.0,95603.0,B82,,40.255945,-80.077545
760,020649256,LANCASTER COUNTY CAREER & TECHNOLOGY FOUNDATION,% PAUL M BENOS,PO BOX 527,WILLOW STREET,PA,17584-0527,0,3,3,1000,200302,1,15,0,1,1,201806.0,5,5,1,0,6,786216.0,740989.0,648017.0,B82,,39.959349,-76.259779
761,274722527,CHUCK COOPER FOUNDATION,% CHARLES COOPER III,49 THORNCREST DR,PITTSBURGH,PA,15235-5215,0,3,3,1000,201206,1,15,0,1,1,201712.0,2,4,1,0,12,24403.0,127341.0,127341.0,B82,,40.43457,-79.816226
762,465191553,BRAINSTEM LEARNING,% GORDON T WALTON,600 SPANG RD,BADEN,PA,15005-2546,0,3,3,2000,201502,1,15,0,1,1,201712.0,2,3,1,0,12,23378.0,64868.0,64868.0,B90,,40.65224,-80.138003
763,943034025,EASTERN PENNSYLVANIA LEADERSHIP SEMINARS INC,% ADRIANNE GRETH,12811 MCCARTHY CIR,PHILADELPHIA,PA,19154-1528,0,3,3,1000,200305,1,15,0,1,1,201807.0,3,3,1,0,7,70232.0,58122.0,58122.0,B60,,40.095115,-74.96264
764,264646842,FINANCIAL ISSUES STEWARDSHIP MINISTRIES,% DANIEL J CELIA,PO BOX 270,WESTTOWN,PA,19395-0270,0,3,3,1000,200912,1,15,0,1,1,201809.0,6,6,1,0,9,1112303.0,1805182.0,1805182.0,B99,FISM,39.932821,-75.544822
765,204401435,AMERICAN FRIENDS OF THE OLD CITYCHEDER IN JERUSALEM INC,% HENRY BORENSON,PO BOX 3308,ALLENTOWN,PA,18106-0308,0,3,3,1000,200607,1,15,0,1,1,201812.0,4,5,1,0,12,150810.0,519617.0,519617.0,B80,,40.568227,-75.560284
766,208927817,ACE MENTOR PROGRAM OF AMERICA INC,% ROBERT DEFIORE,PO BOX 119,HERSHEY,PA,17033-0119,5325,3,9,1200,200606,1,15,0,5,1,201806.0,3,3,2,0,6,56848.0,35255.0,27610.0,B99,ACE MENTOR PROGRAM OF CENTRAL PENNS,40.269748,-76.636357
767,364511725,FOUNDATION FOR THE CENTRAL DAUPHIN SCHOOLS,% ATT KIM FISHER,600 RUTHERFORD RD,HARRISBURG,PA,17109-5227,0,3,3,1000,200312,1,15,0,1,1,201806.0,3,4,1,0,6,61905.0,192743.0,155336.0,B11,,40.285187,-76.802987
768,452693169,MIFFLIN COUNTY MUSIC BOOSTERS ASSOCIATION,,PO BOX 44,BURNHAM,PA,17009-0044,0,3,3,1200,201602,1,15,0,5,1,201806.0,3,3,1,0,6,74306.0,87846.0,53002.0,B94,,40.63868,-77.5686
769,262355617,TMA BUCKS SCHOLARSHIP FUND INC,% BUCKS CTY TRANSP MGMT ASSOC INC,7 NESHAMINY INTERPLEX DR STE 103,TREVOSE,PA,19053-6973,0,3,3,1000,200809,1,15,0,1,1,201806.0,1,2,2,0,6,8157.0,20658.0,11176.0,B82,,40.12567,-74.976448
770,263800541,NCASE,% STEPHEN M PRISELAC,PO BOX 1036,UNIONTOWN,PA,15401-1036,0,3,3,1200,201407,1,15,0,1,1,201712.0,6,7,1,0,12,3678378.0,8064236.0,8064236.0,B90,,39.892854,-79.746989
771,273594719,FRIENDS OF I S KOSLOFF TORAH ACADEMY HIGH SCHOOL FOR GIRLS,% PHYLISS KOSLOFF,409 ACADEMY CIR,MERION STA,PA,19066-1204,0,3,3,1000,201208,1,15,0,1,1,201812.0,7,4,1,0,12,5457962.0,185945.0,185945.0,B11,TAGHS FRIENDS,40.007805,-75.24528
772,460543039,PINE GROVE AREA ELEMENTARY PTO,% PTO PRESIDENT,107 SCHOOL ST,PINE GROVE,PA,17963-1610,0,3,3,2000,201406,1,15,0,1,1,201806.0,3,4,1,0,6,89402.0,129405.0,37538.0,B99,,40.559377,-76.381535
773,233033396,GOVERNOR MIFFLIN MUSIC ASSOCIATION,% GOVERNOR MIFFLIN SCHOOL DISTRICT,10 S WAVERLY ST,SHILLINGTON,PA,19607-2642,0,3,3,2000,200004,1,15,0,5,1,201806.0,4,4,1,0,6,156059.0,103572.0,45714.0,B94,,40.305676,-75.962473
774,383814795,UPPER CHICHESTER LIBRARY,,3374 CHICHESTER AVE 19,UPPER CHICHESTER,PA,19061-3235,0,3,3,1000,201009,1,15,0,1,1,201812.0,4,4,1,0,12,168624.0,145684.0,133519.0,B70,,39.839807,-75.442972
775,473379714,PEOPLE FOR LIFE EDUCATION FUND,% TIMOTHY BRODERICK,PO BOX 1126,ERIE,PA,16512-1126,0,3,3,1200,201504,1,15,0,1,1,201810.0,2,1,2,0,10,10975.0,7860.0,7860.0,B99,,42.030201,-80.257855
776,100007967,STONE GARAGE,%,PO BOX 1158,KENNETT SQ,PA,19348-0436,0,3,3,1000,200207,1,15,0,1,1,201812.0,5,5,1,0,12,725923.0,865833.0,847078.0,B99,,39.867864,-75.716333
777,462735104,INQUIRY SCHOOLS,,PO BOX 30377,PHILADELPHIA,PA,19103-8377,0,3,3,1200,201704,1,15,0,1,1,201812.0,4,5,1,0,12,302074.0,753222.0,753222.0,B90,,39.952896,-75.174298
778,431955325,PITTSBURGH CHAPTER NATIONAL TOOLING AND MACHINING FOUNDATION INC,% EDWARD SIKORA,107 FREEDOM CT,MOON TOWNSHIP,PA,15108-9020,0,3,3,1200,200301,1,15,0,1,1,201809.0,4,4,1,0,9,285369.0,288167.0,274423.0,B82,,40.535813,-80.267243
779,462498784,DALLASTOWN FOOTBALL BOOSTER ASSOCIATION,% LORIN DELLER,700 NEW SCHOOL LN,DALLASTOWN,PA,17313-9242,0,3,3,1200,201410,1,15,0,1,1,201906.0,2,3,1,0,6,12628.0,78322.0,58852.0,B11,,39.891705,-76.649557
780,251772039,RIVERSIDE COMMUNITY EDUCATION FOUNDATION,% RIVERSIDE BEAVER COUNTY SCHOOL,318 COUNTRY CLUB DR,ELLWOOD CITY,PA,16117-4910,0,3,3,2000,199905,1,15,0,1,1,201712.0,4,2,2,0,12,140654.0,22312.0,12737.0,B99,,40.832275,-80.256883
781,233085244,MYSTIC MOUNTAIN TRAINING CENTER,% DENISE OLCZAK,14520 MYSTIC RD,CAMBRIDG SPGS,PA,16403-9124,0,3,3,1200,200309,1,15,0,1,1,201812.0,3,3,1,0,12,34459.0,53122.0,53122.0,B99,,41.864202,-79.998166
